eventid,region,attacktype1,targtype1,natlty1,weaptype1, 
201504030051 ,10,2,12,228,5,
201504040025 ,10,6,15,228,13,
201504040060 ,10,6,22,228,13,
201504050040 ,10,3,10,228,6,
201504050041 ,10,3,4,228,6,
201504050057 ,10,6,22,228,13,
201504050058 ,10,3,14,228,6,
201504050059 ,10,6,22,228,13,
201504060032 ,10,9,22,228,13,
201504060033 ,10,2,14,228,5,
201504060077 ,10,6,10,228,5,
201504070052 ,10,9,4,228,13,
201504070053 ,10,9,4,228,13,
201504080048 ,10,3,14,228,6,
201504080049 ,10,3,14,228,6,
201504090059 ,10,6,22,228,13,
201504090061 ,10,6,8,228,13,
201504100043 ,10,9,22,228,13,
201504100044 ,10,9,22,228,13,
201504100050 ,10,3,14,228,6,
201504110059 ,10,2,14,228,5,
201504110060 ,10,2,14,228,5,
201504110062 ,10,3,14,228,6,
201504110063 ,10,3,14,228,6,
201504120081 ,10,9,14,228,13,
201504120092 ,10,6,2,228,13,
201504130059 ,10,9,14,228,13,
201504130061 ,10,9,4,228,13,
201504130078 ,10,6,22,228,13,
201504130079 ,10,6,22,228,13,
201504130080 ,10,9,22,228,13,
201504130081 ,10,9,22,228,13,
201504130082 ,10,1,4,228,13,
201504130085 ,10,2,14,228,5,
201504150067 ,10,9,4,228,13,
201504150068 ,10,3,14,228,6,
201504150069 ,10,2,17,228,5,
201504150095 ,10,6,8,217,13,
201504180042 ,10,3,14,228,6,
201504180043 ,10,2,17,228,5,
201504180044 ,10,3,20,228,6,
201504180046 ,10,6,12,228,5,
201504180051 ,10,2,22,228,6,
201504190028 ,10,3,22,228,6,
201504190029 ,10,2,22,228,5,
201504190050 ,10,3,22,228,6,
201504210076 ,10,3,14,228,6,
201504230033 ,10,6,10,228,13,
201504250047 ,10,2,22,228,6,
201504260043 ,10,3,1,228,6,
201504260044 ,10,3,14,228,6,
201504260061 ,10,9,4,228,13,
201504260062 ,10,9,4,228,13,
201504260063 ,10,9,4,228,13,
201504260065 ,10,3,22,228,6,
201504260066 ,10,3,22,228,6,
201504270096 ,10,6,1,228,5,
201504280071 ,10,9,17,228,13,
201504280096 ,10,6,2,228,13,
201504290025 ,10,3,17,228,6,
201504290027 ,10,2,14,228,6,
201504290030 ,10,6,4,228,13,
201504290040 ,10,6,4,228,13,
201504300041 ,10,6,10,228,13,
201504300042 ,10,3,14,228,6,
201504300045 ,10,9,22,228,13,
201505030121 ,10,5,15,228,5,
201505040120 ,10,3,14,228,6,
201505040121 ,10,3,14,228,6,
201505050065 ,10,3,22,228,6,
201505050075 ,10,9,22,228,13,
201505060098 ,10,3,14,228,6,
201505070115 ,10,1,4,228,5,
201505100066 ,10,3,14,228,6,
201505110102 ,10,6,22,228,13,
201505110120 ,10,3,14,228,6,
201505110121 ,10,3,4,228,6,
201505120092 ,10,6,10,228,13,
201505120100 ,10,9,14,228,13,
201505120116 ,10,3,14,228,6,
201505120127 ,10,6,10,228,13,
201505130022 ,10,3,19,228,6,
201505130023 ,10,9,22,228,13,
201505130037 ,10,3,14,228,6,
201505150040 ,10,9,17,228,13,
201505150047 ,10,6,4,228,13,
201505150058 ,10,2,3,228,5,
201505150076 ,10,6,10,228,13,
201505160075 ,10,3,14,228,6,
201505160076 ,10,3,14,228,6,
201505160077 ,10,2,22,228,5,
201505170076 ,10,7,22,228,5,
201505190025 ,10,3,22,228,6,
201505190026 ,10,3,14,228,6,
201505200016 ,10,6,10,228,13,
201505200052 ,10,1,22,228,13,
201505210082 ,10,6,1,228,13,
201505210101 ,10,3,14,228,6,
201505220052 ,10,6,14,228,13,
201505230014 ,10,3,4,228,6,
201505230042 ,10,1,2,228,13,
201505230071 ,10,3,14,228,6,
201505240110 ,10,3,14,228,6,
201505250106 ,10,3,1,228,6,
201505260023 ,10,3,14,228,6,
201505260025 ,10,3,19,228,6,
201505270036 ,10,9,4,228,13,
201505270037 ,10,3,14,228,6,
201505270088 ,10,9,1,228,13,
201505280074 ,10,6,2,228,5,
201505290024 ,10,6,2,228,13,
201505290081 ,10,3,15,228,6,
201505300023 ,10,3,20,228,6,
201505300027 ,10,6,22,228,13,
201505300062 ,10,3,17,228,6,
201505310012 ,10,3,14,228,6,
201505310013 ,10,3,14,228,6,
201505310078 ,10,3,7,422,6,
201506010076 ,10,3,1,228,6,
201506010077 ,10,3,2,228,6,
201506020040 ,10,6,10,228,13,
201506030059 ,10,3,14,228,6,
201506030060 ,10,3,14,228,6,
201506030062 ,10,1,3,228,5,
201506030102 ,10,9,22,228,13,
201506040024 ,10,3,14,228,6,
201506040025 ,10,3,14,228,6,
201506050019 ,10,3,22,228,6,
201506090025 ,10,6,10,228,13,
201506150142 ,10,2,14,228,5,
201506150143 ,10,3,14,228,6,
201506160073 ,10,9,14,228,13,
201506170029 ,10,3,2,228,6,
201506170047 ,10,1,22,228,6,
201506180016 ,10,3,20,228,6,
201506190073 ,10,9,3,228,13,
201506200015 ,10,3,14,228,6,
201506200021 ,10,3,14,228,6,
201506200055 ,10,3,22,228,6,
201506210014 ,10,6,10,228,5,
201506210021 ,10,3,14,228,6,
201506210022 ,10,3,14,228,6,
201506210023 ,10,2,1,228,5,
201506210063 ,10,9,17,228,13,
201506230012 ,10,3,22,228,6,
201506230013 ,10,9,4,228,13,
201506230018 ,10,1,22,228,13,
201506230020 ,10,1,14,228,5,
201506240023 ,10,3,14,228,6,
201506250025 ,10,3,14,228,6,
201506260016 ,10,3,14,228,6,
201506260028 ,10,3,14,228,6,
201506260029 ,10,3,1,228,6,
201506260032 ,10,9,22,228,13,
201506270009 ,10,3,1,228,6,
201506280042 ,10,6,14,228,13,
201506290009 ,10,3,14,228,6,
201506290010 ,10,3,14,228,6,
201506290030 ,10,3,1,228,6,
201506290034 ,10,1,22,228,5,
201506300051 ,10,9,3,228,13,
201507010015 ,10,3,14,228,6,
201507020013 ,10,3,15,228,6,
201507020082 ,10,3,14,228,6,
201507030093 ,10,3,22,228,6,
201507040097 ,10,3,14,228,6,
201507050085 ,10,3,14,228,6,
201507050086 ,10,3,14,228,6,
201507050087 ,10,3,14,228,6,
201507050091 ,10,9,22,228,13,
201507080082 ,10,9,22,228,13,
201507090066 ,10,9,22,228,13,
201507090067 ,10,9,4,228,13,
201507090068 ,10,9,4,228,13,
201507100046 ,10,6,2,228,13,
201507110009 ,10,3,14,228,6,
201507110010 ,10,3,14,228,6,
201507120075 ,10,2,14,228,5,
201507130049 ,10,3,1,228,6,
201507140032 ,10,9,20,228,13,
201507150015 ,10,3,14,228,6,
201507160029 ,10,3,1,228,6,
201507160066 ,10,3,4,228,6,
201507190017 ,10,3,14,228,6,
201507200011 ,10,3,14,228,6,
201507210011 ,10,2,22,228,5,
201507210012 ,10,3,17,228,6,
201507220018 ,10,2,17,228,5,
201507230014 ,10,3,6,228,6,
201507250036 ,10,3,14,228,6,
201507250037 ,10,6,22,228,13,
201507260016 ,10,3,19,228,6,
201507260022 ,10,3,14,228,6,
201507260029 ,10,3,14,228,6,
201507260044 ,10,3,22,228,6,
201507270021 ,10,3,6,228,6,
201507270024 ,10,3,17,228,6,
201507270029 ,10,3,14,228,6,
201507270030 ,10,3,14,228,6,
201507270052 ,10,3,14,228,6,
201507270053 ,10,3,14,228,6,
201507270054 ,10,3,14,228,6,
201507280012 ,10,2,14,228,5,
201507280014 ,10,6,14,228,13,
201507290022 ,10,3,14,228,6,
201507300012 ,10,3,14,228,6,
201507310026 ,10,3,4,228,6,
201507310028 ,10,6,14,228,9,
201507310083 ,10,7,15,228,13,
201508010020 ,10,3,22,228,6,
201508010053 ,10,9,4,228,13,
201508010054 ,10,2,14,228,5,
201508030083 ,10,7,10,228,13,
201508030085 ,10,4,12,228,13,
201508030086 ,10,3,17,228,6,
201508030102 ,10,3,14,228,6,
201508040012 ,10,3,14,228,6,
201508040013 ,10,3,14,228,6,
201508050040 ,10,6,10,228,13,
201508050043 ,10,9,22,228,13,
201508060077 ,10,9,22,228,13,
201508060106 ,10,3,15,228,6,
201508070014 ,10,3,14,228,6,
201508070019 ,10,3,14,228,6,
201508070088 ,10,3,4,228,6,
201508080043 ,10,6,14,228,13,
201508080046 ,10,3,4,422,6,
201508080071 ,10,6,8,228,13,
201508090012 ,10,6,2,228,13,
201508090037 ,10,6,22,228,13,
201508100031 ,10,1,2,228,6,
201508120007 ,10,1,22,228,5,
201508120008 ,10,9,22,228,13,
201508120009 ,10,9,22,228,13,
201508130030 ,10,6,17,228,5,
201508130032 ,10,2,14,228,5,
201508170001 ,10,1,2,228,5,
201508180008 ,10,9,17,228,13,
201508190002 ,10,3,14,228,6,
201508190004 ,10,9,4,228,13,
201508200017 ,10,6,22,228,13,
201508200028 ,10,3,14,228,6,
201508200029 ,10,3,14,228,6,
201508210005 ,10,3,2,228,6,
201508220039 ,10,9,17,228,13,
201508230016 ,10,6,8,228,13,
201508230033 ,10,3,14,228,6,
201508240001 ,10,9,17,228,13,
201508240006 ,10,3,14,228,6,
201508240007 ,10,9,10,228,13,
201508240029 ,10,5,12,422,5,
201508250001 ,10,3,2,228,6,
201508260003 ,10,3,4,228,6,
201508260014 ,10,6,14,228,5,
201508270005 ,10,9,22,228,13,
201508270006 ,10,1,17,228,6,
201508270012 ,10,3,14,228,6,
201508280073 ,10,6,10,228,13,
201508300003 ,10,1,4,228,5,
201508300004 ,10,2,17,228,5,
201508300010 ,10,3,17,228,6,
201508300034 ,10,9,17,228,13,
201508300035 ,10,3,14,228,6,
201508300036 ,10,3,14,228,6,
201508300037 ,10,3,14,228,6,
201508300092 ,10,1,2,228,5,
201509010052 ,10,2,17,228,5,
201509020036 ,10,2,12,422,5,
201509030031 ,10,2,15,228,5,
201509040029 ,10,3,22,228,6,
201509040032 ,10,3,14,228,6,
201509040033 ,10,3,14,228,6,
201509050063 ,10,3,14,228,6,
201509090027 ,10,9,4,228,13,
201509090028 ,10,9,4,228,13,
201509090029 ,10,9,4,228,13,
201509090030 ,10,9,4,228,13,
201509090031 ,10,9,4,228,13,
201509090032 ,10,9,4,228,13,
201509090033 ,10,3,14,228,6,
201509090034 ,10,3,14,228,6,
201509090035 ,10,3,14,228,6,
201509090036 ,10,3,14,228,6,
201509090037 ,10,3,14,228,6,
201509090038 ,10,3,14,228,6,
201509090039 ,10,3,14,228,6,
201509090040 ,10,3,14,228,6,
201509110036 ,10,3,14,228,6,
201509120054 ,10,3,4,228,6,
201509140041 ,10,1,2,228,5,
201509180041 ,10,6,2,228,13,
201509190091 ,10,3,1,228,6,
201509190092 ,10,3,1,228,6,
201509190093 ,10,3,14,228,6,
201509230055 ,10,9,12,422,13,
201509240003 ,10,3,14,228,6,
201510030071 ,10,3,14,228,6,
201510060059 ,10,9,14,228,13,
201510080063 ,10,1,2,228,5,
201510080064 ,10,1,4,228,5,
201510090070 ,10,6,10,228,13,
201510140049 ,10,9,2,228,13,
201510160052 ,10,2,4,228,5,
201510170066 ,10,1,4,422,5,
201510170067 ,10,2,12,422,5,
201510170079 ,10,3,21,228,6,
201510200062 ,10,6,7,422,13,
201510210030 ,10,3,14,228,6,
201510210043 ,10,3,14,228,6,
201510220032 ,10,2,14,228,5,
201510250030 ,10,6,1,228,5,
201510250031 ,10,2,3,228,5,
201510250035 ,10,3,1,228,6,
201510250036 ,10,3,14,228,6,
201510260038 ,10,3,17,228,6,
201510260043 ,10,3,1,228,6,
201510280087 ,10,3,8,228,6,
201510310034 ,10,1,2,228,13,
201511010066 ,10,9,17,228,13,
201511020055 ,10,3,19,228,6,
201511020056 ,10,3,14,228,6,
201511030033 ,10,3,14,228,6,
201511040038 ,10,3,22,228,6,
201511050039 ,10,3,14,228,6,
201511050040 ,10,3,14,228,6,
201511050041 ,10,3,14,228,6,
201511050046 ,10,3,1,228,6,
201511050047 ,10,3,14,228,6,
201511050048 ,10,3,14,228,6,
201511050049 ,10,3,14,228,6,
201511080025 ,10,3,4,228,6,
201511080070 ,10,9,14,228,13,
201511090046 ,10,3,4,228,6,
201511090056 ,10,3,17,228,6,
201511090057 ,10,3,17,228,6,
201511090058 ,10,3,17,228,6,
201511090062 ,10,6,14,228,13,
201511100020 ,10,3,8,228,6,
201511100047 ,10,3,4,228,6,
201511130063 ,10,3,15,228,6,
201511160029 ,10,9,17,228,13,
201511200044 ,10,9,17,228,13,
201511200046 ,10,3,14,228,6,
201511210055 ,10,9,3,228,13,
201511210061 ,10,9,4,228,13,
201511230090 ,10,1,3,228,5,
201511230091 ,10,3,19,228,6,
201511260034 ,10,3,14,228,6,
201511260035 ,10,9,2,228,13,
201511280041 ,10,3,14,228,6,
201511280060 ,10,6,4,228,13,
201511280064 ,10,6,2,228,13,
201512010010 ,10,6,12,422,5,
201512010051 ,10,3,14,228,6,
201512020057 ,10,6,14,228,13,
201512050014 ,10,1,2,228,5,
201512050015 ,10,1,4,228,5,
201512070050 ,10,6,8,228,13,
201512090016 ,10,3,15,228,6,
201512120048 ,10,2,7,155,5,
201512150053 ,10,3,14,228,6,
201512150054 ,10,3,14,228,6,
201512150055 ,10,3,17,228,6,
201512150057 ,10,3,4,228,6,
201512150058 ,10,9,17,228,13,
201512150065 ,10,9,8,228,13,
201512160049 ,10,3,14,228,6,
201512170054 ,10,9,4,228,13,
201512220027 ,10,2,17,228,5,
201512250039 ,10,2,4,228,5,
201512250049 ,10,9,4,228,13,
201512270026 ,10,9,14,228,13,
201512270027 ,10,3,14,228,6,
201512280011 ,10,3,14,228,6,
201512280012 ,10,3,14,228,6,
201512290024 ,10,1,2,228,5,
201512290025 ,10,3,22,228,6,
201512290053 ,10,3,14,228,6,
201512300010 ,10,1,17,228,5,
201512310008 ,10,6,8,228,5,
201512310009 ,10,1,4,228,6,
201512310010 ,10,7,21,228,5,
201512310012 ,10,3,1,228,6,
201601010023 ,10,2,4,228,5,
201601020021 ,10,3,14,228,6,
201601030046 ,10,1,4,228,13,
201601040031 ,10,3,14,228,6,
201601040054 ,10,2,15,228,5,
201601050067 ,10,2,10,228,5,
201601050072 ,10,3,14,228,6,
201601060017 ,10,2,17,228,5,
201601060018 ,10,2,4,422,5,
201601060019 ,10,1,4,228,5,
201601060021 ,10,9,20,228,13,
201601060022 ,10,3,14,228,6,
201601060024 ,10,9,14,228,13,
201601060028 ,10,3,14,228,6,
201601100022 ,10,1,14,228,6,
201601100024 ,10,3,14,228,6,
201601120011 ,10,1,3,228,5,
201601120012 ,10,2,3,228,5,
201601130028 ,10,2,3,228,5,
201601130029 ,10,9,14,228,13,
201601130030 ,10,9,14,228,13,
201601130032 ,10,3,14,228,6,
201601130033 ,10,3,14,228,6,
201601140052 ,10,3,3,228,6,
201601150063 ,10,3,21,228,6,
201601170010 ,10,1,3,228,5,
201601170011 ,10,1,3,228,6,
201601170012 ,10,2,22,228,5,
201601170013 ,10,9,22,228,13,
201601170014 ,10,9,22,228,13,
201601170053 ,10,1,4,228,5,
201601180003 ,10,6,10,228,5,
201601180035 ,10,1,2,228,5,
201601190018 ,10,3,14,228,6,
201601190019 ,10,3,14,228,6,
201601210018 ,10,3,4,228,6,
201601210024 ,10,3,14,228,6,
201601230010 ,10,1,4,228,5,
201601230011 ,10,6,14,228,5,
201601240006 ,10,1,3,228,5,
201601240007 ,10,3,4,228,6,
201601250005 ,10,1,3,228,6,
201601250034 ,10,3,14,228,6,
201601260045 ,10,3,14,228,6,
201601270053 ,10,1,4,228,5,
201601280008 ,10,3,1,228,6,
201601280009 ,10,1,17,228,5,
201601300007 ,10,6,10,228,5,
201601300046 ,10,1,4,228,5,
201601300051 ,10,9,14,228,13,
201601300057 ,10,3,17,228,6,
201601310006 ,10,6,15,228,5,
201601310007 ,10,3,14,228,6,
201601310008 ,10,3,14,228,6,
201601310009 ,10,3,14,228,6,
201601310010 ,10,3,14,228,6,
201601310011 ,10,3,14,228,6,
201601310012 ,10,3,14,228,6,
201602030031 ,10,3,14,228,6,
201602030032 ,10,1,3,228,6,
201602040019 ,10,9,17,228,13,
201602060065 ,10,3,4,228,6,
201602060066 ,10,3,4,228,6,
201602060077 ,10,2,10,228,5,
201602060078 ,10,6,10,228,13,
201602100016 ,10,6,22,228,13,
201602100017 ,10,9,17,228,13,
201602100018 ,10,9,17,228,13,
201602110015 ,10,1,4,228,5,
201602120081 ,10,2,3,228,6,
201602140012 ,10,3,4,422,6,
201602160061 ,10,7,1,228,8,
201602170064 ,10,1,2,228,5,
201602170066 ,10,3,14,228,6,
201602180059 ,10,2,4,228,5,
201602180064 ,10,6,10,228,13,
201602180065 ,10,6,10,228,13,
201602190076 ,10,3,11,228,6,
201602200020 ,10,6,14,228,5,
201602210055 ,10,3,14,228,6,
201602220033 ,10,1,2,228,5,
201602220034 ,10,3,14,228,6,
201602220035 ,10,3,14,228,6,
201602220036 ,10,3,14,228,6,
201602240008 ,10,6,2,228,5,
201602240010 ,10,3,2,228,6,
201602260030 ,10,1,2,228,5,
201602270058 ,10,3,4,228,6,
201602280002 ,10,3,20,228,6,
201602290001 ,10,6,3,228,13,
201602290002 ,10,3,17,228,6,
201602290003 ,10,6,14,228,13,
201602290005 ,10,3,20,228,6,
201602290007 ,10,3,20,228,6,
201602290010 ,10,2,15,228,5,
201602290036 ,10,3,14,228,6,
201603010047 ,10,3,4,228,6,
201603020030 ,10,3,20,228,6,
201603020032 ,10,1,2,228,5,
201603030016 ,10,1,17,228,5,
201603050013 ,10,1,3,228,5,
201603080066 ,10,6,2,228,5,
201603100005 ,10,3,14,228,6,
201603150017 ,10,3,14,228,6,
201603170026 ,10,6,14,228,5,
201603190035 ,10,9,17,228,13,
201603200012 ,10,3,2,228,6,
201603200013 ,10,3,14,228,6,
201603200014 ,10,3,14,228,6,
201603210015 ,10,3,2,228,6,
201603240047 ,10,6,17,228,13,
201604010001 ,10,6,10,228,13,
201604030043 ,10,3,1,228,6,
201604060023 ,10,9,14,228,13,
201604060024 ,10,9,14,228,13,
201604060025 ,10,9,14,228,13,
201604090023 ,10,6,4,228,5,
201604100020 ,10,1,2,228,5,
201604100021 ,10,9,4,228,13,
201604100022 ,10,3,14,228,6,
201604100023 ,10,3,14,228,6,
201604100048 ,10,9,4,228,13,
201604100049 ,10,9,4,228,13,
201604100050 ,10,9,4,228,13,
201604120023 ,10,3,4,228,6,
201604120026 ,10,9,14,228,13,
201604130030 ,10,9,4,228,13,
201604130031 ,10,3,14,228,6,
201604130033 ,10,1,4,228,5,
201604130053 ,10,3,1,228,6,
201604130063 ,10,3,4,228,6,
201604170020 ,10,3,4,228,6,
201604170022 ,10,3,20,228,6,
201604170048 ,10,9,14,228,13,
201604180010 ,10,3,4,228,6,
201604180035 ,10,9,4,228,13,
201604190019 ,10,3,4,228,6,
201604190020 ,10,3,4,228,6,
201604190021 ,10,3,17,228,6,
201604230019 ,10,3,19,228,6,
201604240020 ,10,3,4,228,6,
201604240021 ,10,3,14,228,6,
201604240022 ,10,3,1,228,6,
201604240023 ,10,3,14,228,6,
201604240026 ,10,3,22,228,6,
201604240027 ,10,2,14,228,5,
201604240044 ,10,6,14,228,5,
201604240053 ,10,3,4,228,6,
201604250019 ,10,3,6,228,6,
201604250023 ,10,3,4,228,6,
201604250024 ,10,3,4,228,6,
201604250025 ,10,3,4,228,6,
201604250026 ,10,3,4,228,6,
201604250027 ,10,3,4,228,6,
201604260010 ,10,2,4,228,6,
201604260011 ,10,9,4,228,13,
201604260012 ,10,9,4,228,13,
201604260013 ,10,6,14,228,13,
201604260014 ,10,9,4,228,13,
201604260015 ,10,9,4,228,13,
201604260016 ,10,3,14,228,6,
201604270003 ,10,6,8,228,13,
201604270004 ,10,9,4,228,13,
201604270005 ,10,3,14,228,6,
201604270006 ,10,3,14,228,6,
201604270007 ,10,3,14,228,6,
201604270008 ,10,3,14,228,6,
201604280020 ,10,1,3,228,6,
201604290006 ,10,3,20,228,6,
201605010009 ,10,9,4,228,13,
201605010042 ,10,3,14,228,6,
201605010043 ,10,3,14,228,6,
201605010044 ,10,3,14,228,6,
201605010045 ,10,3,14,228,6,
201605010046 ,10,3,14,228,6,
201605010047 ,10,3,14,228,6,
201605010048 ,10,3,19,228,6,
201605020020 ,10,3,14,228,6,
201605020021 ,10,3,14,228,6,
201605020022 ,10,3,14,228,6,
201605020023 ,10,3,14,228,6,
201605060019 ,10,3,14,228,6,
201605060020 ,10,1,3,228,5,
201605060030 ,10,3,14,228,6,
201605080045 ,10,3,14,228,6,
201605090046 ,10,3,4,228,6,
201605090047 ,10,3,4,228,6,
201605090048 ,10,3,2,228,6,
201605090055 ,10,1,3,228,6,
201605100027 ,10,3,14,228,6,
201605100042 ,10,1,4,228,6,
201605110026 ,10,3,6,228,6,
201605150017 ,10,1,4,228,6,
201605160017 ,10,3,4,228,6,
201605170037 ,10,3,14,228,6,
201605180046 ,10,9,4,228,13,
201605180047 ,10,9,4,228,13,
201605190018 ,10,3,20,228,6,
201605240007 ,10,3,8,228,6,
201605250017 ,10,3,2,228,6,
201605250021 ,10,9,17,228,13,
201605260009 ,10,2,3,228,6,
201605290001 ,10,1,4,228,5,
201605290087 ,10,9,4,228,13,
201605300020 ,10,9,4,228,13,
201605300021 ,10,3,17,228,6,
201605300022 ,10,3,17,228,6,
201605300023 ,10,3,17,228,6,
201605300024 ,10,3,17,228,6,
201605310005 ,10,3,11,228,6,
201606020024 ,10,3,2,228,6,
201606030017 ,10,3,14,228,6,
201606050050 ,10,3,14,228,6,
201606050052 ,10,9,4,228,13,
201606050053 ,10,3,14,228,6,
201606060035 ,10,3,14,228,6,
201606060036 ,10,3,14,228,6,
201606060039 ,10,2,6,228,5,
201606060040 ,10,1,4,228,5,
201606080023 ,10,3,8,228,6,
201606090040 ,10,6,15,228,13,
201606100055 ,10,3,20,228,6,
201606100056 ,10,1,17,228,5,
201606120018 ,10,9,2,228,13,
201606120019 ,10,1,4,228,6,
201606120020 ,10,2,14,228,5,
201606120021 ,10,9,4,228,13,
201606120022 ,10,9,4,228,13,
201606130014 ,10,3,20,228,6,
201606140020 ,10,1,14,228,5,
201606150018 ,10,9,17,228,13,
201606150019 ,10,9,17,228,13,
201606190021 ,10,3,14,228,6,
201606190022 ,10,3,4,228,6,
201606200012 ,10,9,4,228,13,
201606200013 ,10,9,4,228,13,
201606210010 ,10,2,3,228,5,
201606210011 ,10,3,14,228,6,
201606210015 ,10,9,4,228,13,
201606210017 ,10,2,3,228,5,
201606210078 ,10,2,4,228,5,
201606220012 ,10,3,14,228,6,
201606220016 ,10,9,4,228,13,
201606240083 ,10,9,4,228,13,
201606250039 ,10,9,4,228,13,
201606260009 ,10,2,14,228,5,
201606260010 ,10,9,4,228,13,
201606260015 ,10,3,20,228,6,
201606260016 ,10,9,4,228,13,
201606260048 ,10,3,14,228,6,
201606270008 ,10,3,14,228,6,
201606280046 ,10,3,14,228,6,
201606290007 ,10,2,4,228,5,
201606290008 ,10,9,4,228,13,
201606300037 ,10,1,4,228,5,
201607050022 ,10,3,14,228,6,
201607050034 ,10,3,14,228,6,
201607050035 ,10,3,1,228,6,
201607070013 ,10,3,1,228,6,
201607070014 ,10,2,4,228,5,
201607120012 ,10,9,4,228,13,
201607180043 ,10,3,4,228,6,
201607190041 ,10,3,4,228,6,
201607190045 ,10,9,4,228,13,
201607200038 ,10,3,20,228,6,
201607210042 ,10,1,4,228,5,
201607220074 ,10,3,15,228,6,
201607230037 ,10,2,15,228,5,
201607240014 ,10,6,14,228,13,
201607250024 ,10,9,4,228,13,
201607250057 ,10,9,4,228,13,
201607250058 ,10,9,4,228,13,
201607260017 ,10,2,15,228,6,
201607270007 ,10,3,14,228,6,
201607270008 ,10,3,14,228,6,
201607270009 ,10,3,14,228,6,
201607270010 ,10,3,14,228,6,
201607270011 ,10,3,14,228,6,
201607290023 ,10,3,15,228,6,
201607290035 ,10,3,14,228,6,
201607310019 ,10,3,4,422,6,
201607310020 ,10,3,20,228,6,
201607310021 ,10,3,20,228,6,
201607310022 ,10,3,4,228,6,
201608010046 ,10,6,14,228,13,
201608020042 ,10,3,11,228,6,
201608020044 ,10,9,4,228,13,
201608030013 ,10,3,4,228,6,
201608040048 ,10,3,3,228,6,
201608040049 ,10,3,3,228,6,
201608070004 ,10,1,4,228,5,
201608070005 ,10,3,17,228,6,
201608070006 ,10,6,2,228,13,
201608090032 ,10,3,14,228,6,
201608120047 ,10,3,14,228,6,
201608120048 ,10,3,4,228,6,
201608120049 ,10,3,4,228,6,
201608120050 ,10,3,4,228,6,
201608150026 ,10,1,22,228,5,
201608150027 ,10,1,22,228,5,
201608160025 ,10,1,4,228,5,
201608180022 ,10,3,4,228,6,
201608210014 ,10,3,20,228,6,
201608230028 ,10,9,14,228,13,
201608230029 ,10,9,14,228,13,
201608240007 ,10,3,4,228,6,
201608250002 ,10,1,22,228,6,
201608260002 ,10,1,2,228,6,
201608260022 ,10,9,4,228,13,
201608280017 ,10,3,4,228,6,
201608290005 ,10,2,4,228,5,
201608300001 ,10,3,3,228,6,
201609040016 ,10,3,20,228,6,
201609050039 ,10,3,20,228,6,
201609050040 ,10,9,4,228,13,
201609050041 ,10,9,4,228,13,
201609050042 ,10,3,20,228,6,
201609050074 ,10,9,4,228,13,
201609050075 ,10,3,14,228,6,
201609070064 ,10,9,4,228,13,
201609080047 ,10,3,17,228,6,
201609100007 ,10,1,3,228,5,
201609120005 ,10,2,4,228,5,
201609120008 ,10,3,14,228,6,
201609140002 ,10,9,4,228,13,
201609140042 ,10,9,4,228,13,
201609150003 ,10,3,3,228,6,
201609150004 ,10,9,4,228,13,
201609180010 ,10,2,4,228,5,
201609180033 ,10,9,4,228,13,
201609180034 ,10,9,4,228,13,
201609180035 ,10,3,14,228,6,
201609180042 ,10,2,4,228,5,
201609270002 ,10,2,3,228,6,
201610010006 ,10,3,14,228,6,
201610010008 ,10,3,4,228,6,
201610030026 ,10,3,20,228,6,
201610030027 ,10,3,14,228,6,
201610050054 ,10,3,14,228,6,
201610050055 ,10,3,14,228,6,
201610090013 ,10,3,4,217,6,
201610090014 ,10,3,14,228,6,
201610090036 ,10,3,20,228,6,
201610090042 ,10,3,4,217,6,
201610090044 ,10,2,4,228,5,
201610110018 ,10,6,14,228,13,
201610110019 ,10,3,14,228,6,
201610110020 ,10,3,14,228,6,
201610110021 ,10,3,14,228,6,
201610110022 ,10,3,14,228,6,
201610120027 ,10,3,4,217,6,
201610140028 ,10,3,14,228,6,
201610150018 ,10,3,4,217,6,
201610150034 ,10,6,10,228,13,
201610160058 ,10,3,14,228,6,
201610190036 ,10,3,14,228,6,
201610190040 ,10,3,14,228,6,
201610200018 ,10,9,4,228,13,
201610200019 ,10,2,17,228,6,
201610200021 ,10,3,4,228,6,
201610200025 ,10,3,14,228,6,
201610200050 ,10,2,17,228,6,
201610200051 ,10,2,17,228,6,
201610200052 ,10,2,17,228,6,
201610200053 ,10,2,17,228,6,
201610200054 ,10,2,17,228,6,
201610200055 ,10,2,17,228,6,
201610200056 ,10,2,17,228,6,
201610200057 ,10,2,17,228,6,
201610210032 ,10,9,14,228,13,
201610210033 ,10,9,14,228,13,
201610210034 ,10,9,14,228,13,
201610210035 ,10,9,14,228,13,
201610210036 ,10,9,14,228,13,
201610210037 ,10,9,14,228,13,
201610230045 ,10,6,14,228,13,
201610240052 ,10,9,17,228,13,
201610260044 ,10,3,11,185,6,
201610260045 ,10,3,11,212,6,
201610260051 ,10,6,3,228,5,
201610290002 ,10,3,1,228,6,
201610290048 ,10,3,14,228,6,
201611010017 ,10,3,21,228,6,
201611020018 ,10,3,2,228,6,
201611060015 ,10,3,14,228,6,
201611060016 ,10,3,14,228,6,
201611060058 ,10,9,4,228,13,
201611080020 ,10,3,14,228,6,
201611080024 ,10,3,14,228,6,
201611130081 ,10,3,14,228,6,
201611140037 ,10,3,14,228,6,
201611150001 ,10,3,4,228,6,
201611160038 ,10,5,14,228,9,
