"","eventid","riskscore"
"86764",201510150066,12.001580466
"86765",201510150067,10
"86766",201510150068,12.065563418
"86767",201510150069,12.000373832
"86768",201510160001,9
"86769",201510160002,12.014075156
"86770",201510160003,9.00048834
"86771",201510160004,6.0254777
"86772",201510160005,9.02596604
"86773",201510160006,9.078630654
"86774",201510160008,10.01298303
"86775",201510160009,9.513959712
"86776",201510160010,9.514203882
"86777",201510160012,4
"86778",201510160013,10.01273886
"86779",201510160014,6.0254777
"86780",201510160015,9
"86781",201510160018,9.05095542
"86782",201510160019,4
"86783",201510160020,12.01517439
"86784",201510160021,9.00048834
"86785",201510160022,4
"86786",201510160023,4
"86787",201510160024,9.013112692
"86788",201510160025,9.00024417
"86789",201510160026,9.283673166
"86790",201510160027,4.01298303
"86791",201510160029,9.01273886
"86792",201510160050,9.51298303
"86793",201510160051,10.15286624
"86794",201510160052,6.038949072
"86795",201510160055,10
"86796",201510160056,10
"86797",201510160057,6.00048834
"86798",201510160058,1.5
"86799",201510160059,9
"86800",201510160060,10.001465022
"86801",201510160061,1.001465022
"86802",201510160062,10.0254777
"86803",201510160063,9.5132272
"86804",201510160065,9.039437412
"86805",201510160066,12.00224299
"86806",201510160068,12.02572187
"86807",201510160069,12.03821656
"86808",201510160071,4
"86809",201510160072,4
"86810",201510160074,4
"86811",201510160075,4
"86812",201510160079,7
"86813",201510170001,4
"86814",201510170002,10.01298303
"86815",201510170003,9.50024417
"86816",201510170004,9
"86817",201510170005,10.01298303
"86818",201510170006,9.526698552
"86819",201510170007,9.513959712
"86820",201510170008,9.514448054
"86821",201510170009,7.013715542
"86822",201510170010,1
"86823",201510170011,10.01273886
"86824",201510170037,9
"86825",201510170038,12.000747664
"86826",201510170039,4.00048834
"86827",201510170040,12.000373832
"86828",201510170042,9.01273886
"86829",201510170043,6.052176272
"86830",201510170044,9.17834394
"86831",201510170045,6.02572187
"86832",201510170046,10
"86833",201510170048,5.00048834
"86834",201510170049,4.117823896
"86835",201510170050,9.285138188
"86836",201510170054,9.01273886
"86837",201510170055,9.00024417
"86838",201510170056,6
"86839",201510170057,4
"86840",201510170058,4
"86841",201510170059,1
"86842",201510170062,12.013486524
"86843",201510170063,10
"86844",201510170064,13
"86845",201510170065,13
"86846",201510170066,6.01298303
"86847",201510170067,9.01273886
"86848",201510170068,4.01273886
"86849",201510170069,6.5
"86850",201510170070,6.00048834
"86851",201510170071,4.01273886
"86852",201510170072,9.01298303
"86853",201510170076,4.01273886
"86854",201510170077,1.03821656
"86855",201510170078,4
"86856",201510170079,4
"86857",201510170082,9.01273886
"86858",201510170083,4.001220852
"86859",201510170084,12.013112692
"86860",201510170085,9.000976682
"86861",201510180001,4
"86862",201510180002,9.50024417
"86863",201510180003,6.01273886
"86864",201510180006,9.514448054
"86865",201510180007,9.526698552
"86866",201510180009,10.01273886
"86867",201510180010,10.03821656
"86868",201510180037,6.01298303
"86869",201510180039,9.502197534
"86870",201510180040,9.513959712
"86871",201510180041,9.065647624
"86872",201510180043,12.03140187
"86873",201510180044,9.040902434
"86874",201510180046,4
"86875",201510180047,13
"86876",201510180048,13
"86877",201510180049,13
"86878",201510180050,7.02596604
"86879",201510180051,6.01273886
"86880",201510180053,6.05095542
"86881",201510180055,12.000373832
"86882",201510180056,6.14012738
"86883",201510180058,12.08917198
"86884",201510180059,12.08917198
"86885",201510180060,12.10191082
"86886",201510180061,15.042054234
"86887",201510180062,15.054793094
"86888",201510180064,9
"86889",201510180066,9.01273886
"86890",201510180073,1.01273886
"86891",201510180074,9.002616822
"86892",201510180076,4
"86893",201510180077,4
"86894",201510180078,9.5254777
"86895",201510180079,9
"86896",201510180080,4
"86897",201510180084,4.00024417
"86898",201510180088,4.03821656
"86899",201510180089,16.013356862
"86900",201510180090,16.000618002
"86901",201510180093,6.0132272
"86902",201510180094,9.057386032
"86903",201510190002,9.026225364
"86904",201510190003,9.50048834
"86905",201510190004,9.551932102
"86906",201510190005,10.15848216
"86907",201510190006,10.026942722
"86908",201510190007,6.00048834
"86909",201510190008,6.027675234
"86910",201510190009,9.539681582
"86911",201510190010,9.027431064
"86912",201510190011,9.514203882
"86913",201510190012,4
"86914",201510190013,10.013959712
"86915",201510190015,13.026698552
"86916",201510190016,9
"86917",201510190017,12.172871074
"86918",201510190018,5.06979852
"86919",201510190021,9.01273886
"86920",201510190023,9.06393843
"86921",201510190026,10
"86922",201510190028,9.01298303
"86923",201510190029,13
"86924",201510190030,7
"86925",201510190031,10
"86926",201510190032,10
"86927",201510190033,4
"86928",201510190034,4
"86929",201510190035,4
"86930",201510190036,4
"86931",201510190037,4
"86932",201510190038,4.01273886
"86933",201510190039,13.01298303
"86934",201510190040,4.38802569
"86935",201510190042,7
"86936",201510190043,4
"86937",201510190044,6.042123286
"86938",201510190047,9.000373832
"86939",201510190049,9.604352524
"86940",201510190051,8.01298303
"86941",201510190054,9.51298303
"86942",201510190059,9.01273886
"86943",201510200002,13
"86944",201510200004,9.526698552
"86945",201510200005,9.539925754
"86946",201510200007,9.026454382
"86947",201510200008,4
"86948",201510200009,9.02572187
"86949",201510200010,9.01273886
"86950",201510200011,10.000732512
"86951",201510200012,6.00048834
"86952",201510200013,12.10191082
"86953",201510200015,1.0254777
"86954",201510200016,10.014448054
"86955",201510200017,9.526942722
"86956",201510200018,10.0132272
"86957",201510200022,10.01273886
"86958",201510200023,13
"86959",201510200024,13.00024417
"86960",201510200025,4
"86961",201510200026,12.017925012
"86962",201510200027,4
"86963",201510200028,10
"86964",201510200029,12.50024417
"86965",201510200030,12.50024417
"86966",201510200031,13
"86967",201510200032,12.5
"86968",201510200033,9.31847134
"86969",201510200034,10.230520212
"86970",201510200035,6.02572187
"86971",201510200036,9.0132272
"86972",201510200038,6.01298303
"86973",201510200039,9.50024417
"86974",201510200040,4
"86975",201510200041,9.00024417
"86976",201510200049,10
"86977",201510200050,13
"86978",201510200051,12.50024417
"86979",201510200052,12.5
"86980",201510200053,12.5
"86981",201510200054,7
"86982",201510200055,12.5
"86983",201510200062,12.027923483
"86984",201510210001,9.540169924
"86985",201510210002,10.07692146
"86986",201510210003,13
"86987",201510210004,13
"86988",201510210007,9.527431064
"86989",201510210011,4.000732512
"86990",201510210013,9.00024417
"86991",201510210014,9.01273886
"86992",201510210018,9.065403454
"86993",201510210019,10
"86994",201510210020,6.077165632
"86995",201510210021,10.25477708
"86996",201510210022,9.104108354
"86997",201510210023,9.5
"86998",201510210024,6.00024417
"86999",201510210027,9.013112692
"87000",201510210030,12.597717946
"87001",201510210031,9.0132272
"87002",201510210032,4
"87003",201510210033,9.500976682
"87004",201510210034,10
"87005",201510210035,4.00024417
"87006",201510210036,10.00024417
"87007",201510210037,6.01298303
"87008",201510210038,6.01298303
"87009",201510210039,6.001220852
"87010",201510210040,10.0387049
"87011",201510210041,7.07643312
"87012",201510210042,9.01273886
"87013",201510210043,12.597717946
"87014",201510210056,12.5
"87015",201510210061,4
"87016",201510210064,6.0387049
"87017",201510210067,4
"87018",201510210068,4.00024417
"87019",201510210069,10
"87020",201510210070,4.5
"87021",201510220001,9.668535146
"87022",201510220002,10
"87023",201510220003,9.0254777
"87024",201510220004,5.00024417
"87025",201510220005,10.01298303
"87026",201510220006,9.527431064
"87027",201510220007,9.514448054
"87028",201510220008,9.026210212
"87029",201510220012,9.06369426
"87030",201510220013,9.05119959
"87031",201510220014,12.125490802
"87032",201510220020,1
"87033",201510220022,9.526942722
"87034",201510220023,9.547006696
"87035",201510220024,9.01273886
"87036",201510220025,1.0254777
"87037",201510220026,5
"87038",201510220027,10
"87039",201510220028,9
"87040",201510220029,10
"87041",201510220032,4
"87042",201510220039,10.00024417
"87043",201510220041,9.00048834
"87044",201510230001,9.162388886
"87045",201510230004,9.861327138
"87046",201510230005,9.513471372
"87047",201510230006,9.500976682
"87048",201510230007,9.513959712
"87049",201510230008,9.513959712
"87050",201510230009,9.527431064
"87051",201510230012,9.013112692
"87052",201510230013,9.039338056
"87053",201510230014,9.00247201
"87054",201510230028,4
"87055",201510230029,4
"87056",201510230030,4
"87057",201510230031,4
"87058",201510230032,4
"87059",201510230033,4
"87060",201510230034,4
"87061",201510230035,4
"87062",201510230036,4
"87063",201510230037,4
"87064",201510230039,10.142813254
"87065",201510230040,10.380128262
"87066",201510230043,4
"87067",201510230048,13.013471372
"87068",201510230049,13.000732512
"87069",201510230050,9.0254777
"87070",201510230051,9.013112692
"87071",201510230052,4
"87072",201510230053,4
"87073",201510230054,9.5
"87074",201510230055,10.000732512
"87075",201510230057,6.00048834
"87076",201510230059,12.017475107
"87077",201510230060,12.000373832
"87078",201510230061,9.05119959
"87079",201510230062,6
"87080",201510230063,4
"87081",201510230064,12.000747664
"87082",201510230067,10
"87083",201510230068,10
"87084",201510230069,9.00024417
"87085",201510230070,10
"87086",201510230071,9.000618002
"87087",201510230072,10
"87088",201510240001,9.050138914
"87089",201510240002,9.01273886
"87090",201510240003,9.540414094
"87091",201510240004,13
"87092",201510240005,13
"87093",201510240006,13
"87094",201510240007,10.026698552
"87095",201510240008,9.040414094
"87096",201510240009,9.514448054
"87097",201510240010,9.526454382
"87098",201510240011,5
"87099",201510240012,9.013471372
"87100",201510240013,9.027675234
"87101",201510240015,12.00235039
"87102",201510240016,4
"87103",201510240017,1.06369426
"87104",201510240018,9.501953364
"87105",201510240019,4
"87106",201510240020,9.053397124
"87107",201510240024,9.155796286
"87108",201510240025,12.001121496
"87109",201510240027,4.00024417
"87110",201510240028,9.01273886
"87111",201510240029,1.01273886
"87112",201510240030,4
"87113",201510240031,9.103620014
"87114",201510240045,9.01273886
"87115",201510240051,13
"87116",201510240052,13
"87117",201510240053,13
"87118",201510240063,9.013112692
"87119",201510240065,10
"87120",201510240067,12.014234188
"87121",201510240068,8.000732512
"87122",201510250002,6.051932102
"87123",201510250003,10.027186894
"87124",201510250004,10.0132272
"87125",201510250005,9.514936394
"87126",201510250006,9.513959712
"87127",201510250007,9.513471372
"87128",201510250008,6.01273886
"87129",201510250009,9.500732512
"87130",201510250015,1.0132272
"87131",201510250016,6.0132272
"87132",201510250017,4
"87133",201510250018,9.01298303
"87134",201510250019,13.03821656
"87135",201510250020,13.00048834
"87136",201510250022,10
"87137",201510250024,9.05095542
"87138",201510250025,6.710414262
"87139",201510250026,6.641836574
"87140",201510250027,9.000732512
"87141",201510250028,4.07643312
"87142",201510250029,4.07643312
"87143",201510250030,9
"87144",201510250031,4
"87145",201510250032,9.00024417
"87146",201510250033,9.00024417
"87147",201510250034,4.01273886
"87148",201510250035,13.041146606
"87149",201510250036,13.028407746
"87150",201510250071,9.00048834
"87151",201510250073,6.5
"87152",201510250076,10.001709194
"87153",201510250079,6.000732512
"87154",201510250081,10
"87155",201510250084,4
"87156",201510250085,9.5
"87157",201510250086,5
"87158",201510260001,10.028407746
"87159",201510260002,10.02596604
"87160",201510260003,12.664452287
"87161",201510260004,4
"87162",201510260005,13
"87163",201510260006,7.013959712
"87164",201510260007,9.527431064
"87165",201510260008,10.00048834
"87166",201510260009,9.514692224
"87167",201510260010,9.606794228
"87168",201510260011,4
"87169",201510260023,6.0254777
"87170",201510260024,9.039956058
"87171",201510260026,9.12763271
"87172",201510260027,9.12763271
"87173",201510260028,9.12763271
"87174",201510260029,10
"87175",201510260031,4
"87176",201510260032,4
"87177",201510260033,9.01273886
"87178",201510260035,10.039338056
"87179",201510260036,9.00024417
"87180",201510260037,10
"87181",201510260038,7.5641826
"87182",201510260039,12.014476178
"87183",201510260040,6.01298303
"87184",201510260041,1.01273886
"87185",201510260042,4
"87186",201510260043,13.028407746
"87187",201510260044,9
"87188",201510260045,4
"87189",201510260046,13.00024417
"87190",201510260047,13.00024417
"87191",201510260048,9.015668906
"87192",201510260049,9.01273886
"87193",201510260051,10
"87194",201510260052,10
"87195",201510260053,10
"87196",201510260058,10
"87197",201510260059,10
"87198",201510260065,9.039338056
"87199",201510260066,12.004485982
"87200",201510270001,6.089904492
"87201",201510270002,8.24203822
"87202",201510270003,9
"87203",201510270004,9.01273886
"87204",201510270005,6.500732512
"87205",201510270006,12.02572187
"87206",201510270007,10.001465022
"87207",201510270008,12.02572187
"87208",201510270009,9.039925754
"87209",201510270010,9.526454382
"87210",201510270011,9.527186894
"87211",201510270012,9.013471372
"87212",201510270013,10.013715542
"87213",201510270014,10.0132272
"87214",201510270015,10.013715542
"87215",201510270017,4.05095542
"87216",201510270018,4
"87217",201510270019,4
"87218",201510270021,10.01273886
"87219",201510270022,9.013974864
"87220",201510270023,10
"87221",201510270024,12.01273886
"87222",201510270025,12
"87223",201510270027,12.013112692
"87224",201510270029,9.01273886
"87225",201510270030,6.02572187
"87226",201510270032,9.50048834
"87227",201510270033,4
"87228",201510270034,4
"87229",201510270035,4
"87230",201510270036,9.02572187
"87231",201510270037,1.2165605
"87232",201510270038,4.064426772
"87233",201510270039,9.104901474
"87234",201510270040,12.003742456
"87235",201510270041,9.01273886
"87236",201510270042,1.01273886
"87237",201510270092,4
"87238",201510270096,4
"87239",201510270098,4
"87240",201510270101,9
"87241",201510270106,4
"87242",201510270107,4.00024417
"87243",201510270108,10
"87244",201510280001,10.01273886
"87245",201510280002,9.000732512
"87246",201510280003,10
"87247",201510280006,6
"87248",201510280007,12.001495328
"87249",201510280008,10.0132272
"87250",201510280009,9.014203882
"87251",201510280010,10.013471372
"87252",201510280014,10.00048834
"87253",201510280022,9.15286624
"87254",201510280023,10.004485982
"87255",201510280024,10
"87256",201510280025,10.05119959
"87257",201510280026,12.03846073
"87258",201510280027,12.05119959
"87259",201510280028,7.19694289
"87260",201510280029,10.179076452
"87261",201510280072,10
"87262",201510280074,4
"87263",201510280075,4
"87264",201510280076,4
"87265",201510280077,4
"87266",201510280078,4
"87267",201510280079,4
"87268",201510280080,4
"87269",201510280081,4
"87270",201510280082,4
"87271",201510280083,4
"87272",201510280085,6
"87273",201510280086,9
"87274",201510280087,10
"87275",201510280088,9.00024417
"87276",201510280089,1.01273886
"87277",201510280090,10
"87278",201510280091,4.05095542
"87279",201510280095,6.28025478
"87280",201510280100,4.05095542
"87281",201510280103,12.040781752
"87282",201510280104,10
"87283",201510280105,4
"87284",201510280107,10
"87285",201510280108,10.000732512
"87286",201510290001,12.000373832
"87287",201510290002,12.000747664
"87288",201510290003,10
"87289",201510290004,10
"87290",201510290006,9.01273886
"87291",201510290007,10.10191082
"87292",201510290008,9.5
"87293",201510290009,9.5
"87294",201510290010,10
"87295",201510290015,13
"87296",201510290016,12
"87297",201510290017,12
"87298",201510290018,13
"87299",201510290019,12
"87300",201510290020,12
"87301",201510290021,12
"87302",201510290022,12
"87303",201510290023,13
"87304",201510290024,13
"87305",201510290025,13
"87306",201510290026,12
"87307",201510290027,12.5
"87308",201510290028,12.5
"87309",201510290029,7
"87310",201510290030,13
"87311",201510290031,12
"87312",201510290032,12.5
"87313",201510290035,9.514692224
"87314",201510290036,10.02596604
"87315",201510290046,12.5
"87316",201510290047,12.5
"87317",201510290048,6.039193242
"87318",201510290049,9.79885373
"87319",201510290058,9.501465022
"87320",201510290059,9.514936394
"87321",201510290060,7
"87322",201510290061,7
"87323",201510290062,9.00048834
"87324",201510290063,13
"87325",201510290068,12.020378664
"87326",201510290072,6.00048834
"87327",201510290073,10.027431064
"87328",201510290074,9.5
"87329",201510290075,6
"87330",201510290079,4.5
"87331",201510290080,6.01298303
"87332",201510290081,1.01273886
"87333",201510290082,4
"87334",201510290084,4
"87335",201510290088,4
"87336",201510290097,12.014329559
"87337",201510290098,12.014075156
"87338",201510290099,9.0387049
"87339",201510290100,9.5
"87340",201510290101,4.00024417
"87341",201510300001,9.026225364
"87342",201510300002,10
"87343",201510300004,6.091613684
"87344",201510300005,13
"87345",201510300007,12.000732512
"87346",201510300008,9.514448054
"87347",201510300009,9.527186894
"87348",201510300010,9.014203882
"87349",201510300011,9.513471372
"87350",201510300012,9.00048834
"87351",201510300013,4
"87352",201510300015,4.17834394
"87353",201510300016,1
"87354",201510300017,12.5
"87355",201510300018,12.5
"87356",201510300021,6.5
"87357",201510300022,9.501709194
"87358",201510300023,4
"87359",201510300024,4
"87360",201510300025,4.03821656
"87361",201510300026,13.077409802
"87362",201510300027,9.0254777
"87363",201510300028,4
"87364",201510300029,6.01298303
"87365",201510300030,9.0254777
"87366",201510300031,12.06369426
"87367",201510300032,9.0132272
"87368",201510300033,9.0132272
"87369",201510300034,1.00024417
"87370",201510300051,4
"87371",201510300052,4
"87372",201510300053,4
"87373",201510300054,10
"87374",201510300055,9.000747664
"87375",201510300056,9.00024417
"87376",201510300064,10
"87377",201510300065,12.000373832
"87378",201510300066,12.00224299
"87379",201510300067,9.01273886
"87380",201510300069,6.000976682
"87381",201510300099,4
"87382",201510310001,12.85350318
"87383",201510310002,6.51273886
"87384",201510310003,9.52572187
"87385",201510310004,6.5
"87386",201510310005,9.423312206
"87387",201510310006,9.0254777
"87388",201510310007,6.013471372
"87389",201510310008,10.013959712
"87390",201510310009,10.01273886
"87391",201510310010,9.013471372
"87392",201510310011,9.514692224
"87393",201510310013,10.001220852
"87394",201510310014,9.5
"87395",201510310015,9.5
"87396",201510310018,10.001709194
"87397",201510310019,10
"87398",201510310020,12.006629847
"87399",201510310021,9
"87400",201510310022,9
"87401",201510310025,4
"87402",201510310026,12.01273886
"87403",201510310027,7.000732512
"87404",201510310028,4.28025478
"87405",201510310029,4
"87406",201510310030,1.01273886
"87407",201510310031,10.001220852
"87408",201510310032,6.01273886
"87409",201510310033,9.01273886
"87410",201510310034,4
"87411",201510310038,5.00024417
"87412",201510310044,4.02596604
"87413",201510310045,1.01273886
"87414",201510310046,9.5
"87415",201510310047,9.013471372
"87416",201510310048,1
"87417",201510310049,9.000976682
"87418",201510310056,9.00048834
"87419",201510310057,9.000732512
"87420",201510310058,4
"87421",201510310061,9.01273886
"87422",201510310062,12.001580466
"87423",201510310063,9.03133779
"87424",201510310064,13
"87425",201510310065,13
"87426",201510310066,13
"87427",201510310067,13
"87428",201510310068,7
"87429",201510310069,7
"87430",201510310070,7
"87431",201510310071,7
"87432",201510310072,7
"87433",201510310073,10
"87434",201511010001,1
"87435",201511010002,1
"87436",201511010003,4
"87437",201511010004,9.514203882
"87438",201511010005,9.527186894
"87439",201511010006,16.009345794
"87440",201511010007,16.009719626
"87441",201511010010,10.27337601
"87442",201511010011,10.026210212
"87443",201511010012,4.01273886
"87444",201511010014,10.053397124
"87445",201511010015,9.01273886
"87446",201511010017,10
"87447",201511010019,9.000732512
"87448",201511010020,12.540902434
"87449",201511010021,9.1656051
"87450",201511010023,12.001495328
"87451",201511010025,10.00512758
"87452",201511010026,9.00048834
"87453",201511010027,12.00646254
"87454",201511010028,4
"87455",201511010029,10.00048834
"87456",201511010030,4
"87457",201511010032,4
"87458",201511010033,6.00024417
"87459",201511010041,9.38240977
"87460",201511010042,10.00024417
"87461",201511010043,9.00024417
"87462",201511010044,9.000373832
"87463",201511010045,9.064915112
"87464",201511010047,4.05095542
"87465",201511010052,4.51273886
"87466",201511010056,9.065189588
"87467",201511010057,12.000747664
"87468",201511010065,6
"87469",201511010066,7.15286624
"87470",201511010072,4
"87471",201511010073,9.01273886
"87472",201511010076,9.5
"87473",201511010077,9.500732512
"87474",201511010078,10
"87475",201511020001,10.001220852
"87476",201511020003,9.526698552
"87477",201511020004,9.513715542
"87478",201511020006,10
"87479",201511020007,4
"87480",201511020009,4
"87481",201511020010,4
"87482",201511020011,4
"87483",201511020012,6
"87484",201511020013,7.1910828
"87485",201511020017,9.00048834
"87486",201511020018,9.000732512
"87487",201511020019,1.01273886
"87488",201511020021,12.000747664
"87489",201511020022,4
"87490",201511020024,4
"87491",201511020029,9.527675234
"87492",201511020035,9.51273886
"87493",201511020049,4
"87494",201511020052,13.013860356
"87495",201511020055,10.10191082
"87496",201511020056,9.5
"87497",201511020058,10.0254777
"87498",201511020059,1.05095542
"87499",201511020060,6.05095542
"87500",201511020061,9.01273886
"87501",201511020062,7.01273886
"87502",201511020064,10
"87503",201511020067,12.207484216
"87504",201511020068,12.207484216
"87505",201511020074,9.0254777
"87506",201511020075,9.001236004
"87507",201511020076,10
"87508",201511020077,4
"87509",201511020081,9.001236004
"87510",201511020082,10
"87511",201511030006,6.000732512
"87512",201511030007,9.5132272
"87513",201511030008,9.01273886
"87514",201511030009,9.01273886
"87515",201511030010,4.00024417
"87516",201511030011,4
"87517",201511030012,4.5
"87518",201511030014,9.0254777
"87519",201511030015,7.0132272
"87520",201511030016,9.129341904
"87521",201511030017,6
"87522",201511030018,9.527186894
"87523",201511030019,9.527431064
"87524",201511030021,9.513959712
"87525",201511030024,4
"87526",201511030025,9.513471372
"87527",201511030026,13
"87528",201511030027,13
"87529",201511030028,13
"87530",201511030029,12.001495328
"87531",201511030031,6.5
"87532",201511030032,1.5
"87533",201511030033,9.5
"87534",201511030034,4
"87535",201511030038,10.105573376
"87536",201511030039,4
"87537",201511030041,4
"87538",201511030044,9.5
"87539",201511030068,10
"87540",201511030070,9.51273886
"87541",201511040001,10.091613684
"87542",201511040002,9.02596604
"87543",201511040005,4
"87544",201511040007,9.01273886
"87545",201511040009,9.514692224
"87546",201511040010,9.526942722
"87547",201511040012,7
"87548",201511040013,7
"87549",201511040014,7
"87550",201511040015,12
"87551",201511040016,10.000747664
"87552",201511040017,13.004275318
"87553",201511040019,9.01298303
"87554",201511040025,12.51298303
"87555",201511040026,12.51298303
"87556",201511040027,12.51298303
"87557",201511040028,10
"87558",201511040030,9.001121496
"87559",201511040031,4
"87560",201511040032,10.00048834
"87561",201511040034,9.0254777
"87562",201511040035,8.00024417
"87563",201511040038,7.00024417
"87564",201511040039,12.006200246
"87565",201511040041,9.500976682
"87566",201511040043,4
"87567",201511040046,9.00024417
"87568",201511040047,9.591125344
"87569",201511040048,13.026454382
"87570",201511040050,4
"87571",201511040056,9.013715542
"87572",201511050001,4.01273886
"87573",201511050002,9.590392832
"87574",201511050008,10.01273886
"87575",201511050010,10.01273886
"87576",201511050011,9.115870532
"87577",201511050012,12.000373832
"87578",201511050013,9.01273886
"87579",201511050014,9.000373832
"87580",201511050015,9.039193242
"87581",201511050016,9.01298303
"87582",201511050017,9.01273886
"87583",201511050019,12.0254777
"87584",201511050020,12.0254777
"87585",201511050022,9.502685874
"87586",201511050023,10.000732512
"87587",201511050026,4
"87588",201511050028,10
"87589",201511050029,4
"87590",201511050030,9.013959712
"87591",201511050031,10.026942722
"87592",201511050032,9.077898142
"87593",201511050033,7
"87594",201511050034,4
"87595",201511050035,4
"87596",201511050037,9.00048834
"87597",201511050038,7.000732512
"87598",201511050039,13.026454382
"87599",201511050040,12.5132272
"87600",201511050041,12.5132272
"87601",201511050042,9.0254777
"87602",201511050044,9.000373832
"87603",201511050045,10
"87604",201511050046,12.5132272
"87605",201511050047,12.526454382
"87606",201511050048,12.526454382
"87607",201511050049,12.526454382
"87608",201511050054,9.00309001
"87609",201511060001,9.00024417
"87610",201511060002,9.00048834
"87611",201511060003,6.00024417
"87612",201511060004,6
"87613",201511060005,9.51298303
"87614",201511060006,10.01273886
"87615",201511060010,9.526454382
"87616",201511060011,9.527675234
"87617",201511060012,9.0132272
"87618",201511060013,6.513471372
"87619",201511060014,9.526698552
"87620",201511060015,10.0132272
"87621",201511060017,1.01273886
"87622",201511060018,9.000732512
"87623",201511060019,9.01273886
"87624",201511060020,12.006148615
"87625",201511060022,9.514203882
"87626",201511060023,7.08917198
"87627",201511060030,4
"87628",201511060031,9.06369426
"87629",201511060032,9.11464968
"87630",201511060033,9.0132272
"87631",201511060034,10
"87632",201511060035,7.001220852
"87633",201511060036,16.051703084
"87634",201511060037,15.000747664
"87635",201511060038,15.000373832
"87636",201511060039,4
"87637",201511060041,4
"87638",201511060042,10.03821656
"87639",201511060043,10.0254777
"87640",201511060044,12.016894751
"87641",201511060045,12.030810874
"87642",201511060046,1.03821656
"87643",201511060047,6.513959712
"87644",201511060053,9.00024417
"87645",201511060069,7.5254777
"87646",201511070001,9.5254777
"87647",201511070002,9.027675234
"87648",201511070003,9.514692224
"87649",201511070004,6.513471372
"87650",201511070005,9
"87651",201511070007,12.5
"87652",201511070008,12.5
"87653",201511070009,12.5
"87654",201511070010,12.5
"87655",201511070011,10.01273886
"87656",201511070012,9.027186894
"87657",201511070013,6.117335554
"87658",201511070014,4
"87659",201511070016,1.17834394
"87660",201511070018,9.014203882
"87661",201511070019,1.1910828
"87662",201511070029,6.00024417
"87663",201511070041,9.014203882
"87664",201511070043,9
"87665",201511070044,10
"87666",201511070046,10
"87667",201511070047,6.01273886
"87668",201511070048,10.00024417
"87669",201511070052,9.5
"87670",201511070053,9.02596604
"87671",201511080001,9.013715542
"87672",201511080002,9.00048834
"87673",201511080003,9.00024417
"87674",201511080005,10.01298303
"87675",201511080006,9.513959712
"87676",201511080007,9.527431064
"87677",201511080008,9.527186894
"87678",201511080009,12.075792255
"87679",201511080010,9.038949072
"87680",201511080011,6.080339846
"87681",201511080012,4
"87682",201511080013,10
"87683",201511080015,9.1070384
"87684",201511080017,4
"87685",201511080018,4
"87686",201511080019,4
"87687",201511080020,4
"87688",201511080021,4
"87689",201511080022,9.065159282
"87690",201511080023,4
"87691",201511080025,7.205286682
"87692",201511080026,12.527186894
"87693",201511080027,9.01273886
"87694",201511080028,4.08917198
"87695",201511080029,9.00048834
"87696",201511080030,4
"87697",201511080049,1.07692146
"87698",201511080050,4
"87699",201511080051,6.000976682
"87700",201511080052,10.00024417
"87701",201511080053,10
"87702",201511080054,10.01298303
"87703",201511080056,13
"87704",201511080057,13.000976682
"87705",201511080058,9.00048834
"87706",201511080062,6.038949072
"87707",201511080063,12.000747664
"87708",201511080065,12.527186894
"87709",201511080066,8.01273886
"87710",201511080067,10
"87711",201511080068,9.5
"87712",201511080070,4
"87713",201511080073,9.00024417
"87714",201511090001,1.01273886
"87715",201511090002,9.526942722
"87716",201511090003,9.514203882
"87717",201511090004,10.026210212
"87718",201511090005,9.527431064
"87719",201511090006,9.514448054
"87720",201511090007,9.578142314
"87721",201511090008,10.01298303
"87722",201511090009,5.013715542
"87723",201511090011,6
"87724",201511090012,9.01273886
"87725",201511090019,4.0254777
"87726",201511090020,9.568577668
"87727",201511090021,4
"87728",201511090022,10.03846073
"87729",201511090023,9.500732512
"87730",201511090024,4
"87731",201511090025,9.131126858
"87732",201511090026,12.002990654
"87733",201511090028,10.000732512
"87734",201511090038,4
"87735",201511090039,4
"87736",201511090040,4
"87737",201511090041,13
"87738",201511090042,13
"87739",201511090043,13
"87740",201511090044,10
"87741",201511090045,4
"87742",201511090046,6.5
"87743",201511090048,9.03821656
"87744",201511090049,9.000976682
"87745",201511090050,9.50024417
"87746",201511090051,9.01273886
"87747",201511090052,12.000855064
"87748",201511090056,13.026698552
"87749",201511090057,13.013959712
"87750",201511090058,13.013959712
"87751",201511090059,9.01273886
"87752",201511090060,13
"87753",201511090061,10
"87754",201511090062,12.000373832
"87755",201511090065,4
"87756",201511090067,12.00024417
"87757",201511090068,12.00024417
"87758",201511100001,9.00048834
"87759",201511100002,4.01273886
"87760",201511100003,4.01273886
"87761",201511100005,1.0254777
"87762",201511100006,4.51273886
"87763",201511100008,9.000373832
"87764",201511100010,9.10191082
"87765",201511100012,9.03846073
"87766",201511100013,6.50512758
"87767",201511100014,6.0254777
"87768",201511100015,13.004593382
"87769",201511100016,6.539437412
"87770",201511100017,13.0132272
"87771",201511100018,13.000732512
"87772",201511100019,10
"87773",201511100020,10.01273886
"87774",201511100021,9.526698552
"87775",201511100022,9.527186894
"87776",201511100023,9.527675234
"87777",201511100025,10.01298303
"87778",201511100028,7.01273886
"87779",201511100029,9.01273886
"87780",201511100030,4
"87781",201511100031,4
"87782",201511100033,4.08917198
"87783",201511100034,6.104352524
"87784",201511100035,9.513959712
